audio_path,relative_path,text,authenticity,duration,speaker_id,gender,accent,scenario,is_verified,notes
audio\trump-to-Biden_027.wav,trump-to-Biden_027.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_028.wav,trump-to-Biden_028.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_029.wav,trump-to-Biden_029.wav,finally Take The Great,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_030.wav,trump-to-Biden_030.wav,insulele Джонни,fake,8.08,unknown,,,,0,
audio\trump-to-Biden_031.wav,trump-to-Biden_031.wav,People,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_032.wav,trump-to-Biden_032.wav,People,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_033.wav,trump-to-Biden_033.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_034.wav,trump-to-Biden_034.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_035.wav,trump-to-Biden_035.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_036.wav,trump-to-Biden_036.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_037.wav,trump-to-Biden_037.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-Biden_038.wav,trump-to-Biden_038.wav,American No longer use in less than the best,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_039.wav,trump-to-Biden_039.wav,we have to,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_040.wav,trump-to-Biden_040.wav,We going to Dream of things for Country and Beautiful Friends and S6,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_041.wav,trump-to-Biden_041.wav,I wanna Tell the world to meaning is for American,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_042.wav,trump-to-Biden_042.wav,People Another Nations,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_043.wav,trump-to-Biden_043.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_044.wav,trump-to-Biden_044.wav,ver,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_045.wav,trump-to-Biden_045.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-Biden_046.wav,trump-to-Biden_046.wav,I don't so much From name,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_047.wav,trump-to-Biden_047.wav,Never Wonderful in Every We Got to the Great parents Think My,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_048.wav,trump-to-Biden_048.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_049.wav,trump-to-Biden_049.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_050.wav,trump-to-Biden_050.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_051.wav,trump-to-Biden_051.wav,перчатки,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_052.wav,trump-to-Biden_052.wav,Wake Brothers Sisters Great on the Live about parents to melania,fake,8.08,unknown,,,,0,
audio\trump-to-Biden_053.wav,trump-to-Biden_053.wav,рыбалка,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_054.wav,trump-to-Biden_054.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_055.wav,trump-to-Biden_055.wav,I Love You and I take you On,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_056.wav,trump-to-Biden_056.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_057.wav,trump-to-Biden_057.wav,"10,519",fake,7.99,unknown,,,,0,
audio\trump-to-Biden_058.wav,trump-to-Biden_058.wav,thank you love and I'm believable Thank you Thank you very much,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_059.wav,trump-to-Biden_059.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_060.wav,trump-to-Biden_060.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-Biden_061.wav,trump-to-Biden_061.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_062.wav,trump-to-Biden_062.wav,we have got we have got to me in People Play,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_063.wav,trump-to-Biden_063.wav,It's Big Very Very Special wanna give A Boy Special thanks to Are For,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_064.wav,trump-to-Biden_064.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_065.wav,trump-to-Biden_065.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_066.wav,trump-to-Biden_066.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_067.wav,trump-to-Biden_067.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-Biden_068.wav,trump-to-Biden_068.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_069.wav,trump-to-Biden_069.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_070.wav,trump-to-Biden_070.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_071.wav,trump-to-Biden_071.wav,и узнать результаты,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_072.wav,trump-to-Biden_072.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_073.wav,trump-to-Biden_073.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Biden_074.wav,trump-to-Biden_074.wav,[ERROR] Речь не распознана,fake,7.98,unknown,,,,0,
audio\trump-to-Obama_000.wav,trump-to-Obama_000.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-Obama_001.wav,trump-to-Obama_001.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_002.wav,trump-to-Obama_002.wav,а niked brights Lady Girl and Family Only Very Very Ford,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_003.wav,trump-to-Obama_003.wav,Smart,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_004.wav,trump-to-Obama_004.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_005.wav,trump-to-Obama_005.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_006.wav,trump-to-Obama_006.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_007.wav,trump-to-Obama_007.wav,Come,fake,8.08,unknown,,,,0,
audio\trump-to-Obama_008.wav,trump-to-Obama_008.wav,United People Time,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_009.wav,trump-to-Obama_009.wav,All,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_010.wav,trump-to-Obama_010.wav,in the Soul completed to me,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_011.wav,trump-to-Obama_011.wav,продолжить People,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_012.wav,trump-to-Obama_012.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_013.wav,trump-to-Obama_013.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_014.wav,trump-to-Obama_014.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_015.wav,trump-to-Obama_015.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-Obama_016.wav,trump-to-Obama_016.wav,nfd ФМ онлайн,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_017.wav,trump-to-Obama_017.wav,Legends backgrounds and believes for want and expect to serve the People,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_018.wav,trump-to-Obama_018.wav,The People and wells,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_019.wav,trump-to-Obama_019.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_020.wav,trump-to-Obama_020.wav,Project,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_021.wav,trump-to-Obama_021.wav,People All of the world that is Now I wanna Do you,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_022.wav,trump-to-Obama_022.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-Obama_023.wav,trump-to-Obama_023.wav,скорби Beautiful Friends Every Single Market,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_024.wav,trump-to-Obama_024.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_025.wav,trump-to-Obama_025.wav,We Are Going The father in,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_026.wav,trump-to-Obama_026.wav,Angry Builder highways bridges 129,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_027.wav,trump-to-Obama_027.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_028.wav,trump-to-Obama_028.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_029.wav,trump-to-Obama_029.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_030.wav,trump-to-Obama_030.wav,дифференциал новый 18 journey,fake,8.08,unknown,,,,0,
audio\trump-to-Obama_031.wav,trump-to-Obama_031.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_032.wav,trump-to-Obama_032.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_033.wav,trump-to-Obama_033.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_034.wav,trump-to-Obama_034.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_035.wav,trump-to-Obama_035.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_036.wav,trump-to-Obama_036.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_037.wav,trump-to-Obama_037.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-Obama_038.wav,trump-to-Obama_038.wav,American No longer use anything less then The Best Woman,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_039.wav,trump-to-Obama_039.wav,Free Fire Country The story and Dreams and Bowling we have to,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_040.wav,trump-to-Obama_040.wav,We going to Dream of Thanks for Country and Beautiful Friends and S6,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_041.wav,trump-to-Obama_041.wav,I wanna Tell the world Tomorrow The One,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_042.wav,trump-to-Obama_042.wav,What everyone with Every of people Another Nations,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_043.wav,trump-to-Obama_043.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_044.wav,trump-to-Obama_044.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_045.wav,trump-to-Obama_045.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-Obama_046.wav,trump-to-Obama_046.wav,Facebook i'd Love so much From Love,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_047.wav,trump-to-Obama_047.wav,Sailor Wonderful Andreas,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_048.wav,trump-to-Obama_048.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_049.wav,trump-to-Obama_049.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_050.wav,trump-to-Obama_050.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_051.wav,trump-to-Obama_051.wav,принцесса,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_052.wav,trump-to-Obama_052.wav,Great Brothers Sisters Great unbelieve opensesame,fake,8.08,unknown,,,,0,
audio\trump-to-Obama_053.wav,trump-to-Obama_053.wav,рыбалка,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_054.wav,trump-to-Obama_054.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_055.wav,trump-to-Obama_055.wav,I Love You and I take you On,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_056.wav,trump-to-Obama_056.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_057.wav,trump-to-Obama_057.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_058.wav,trump-to-Obama_058.wav,Токио Unbelievable Just amble Thank you very much,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_059.wav,trump-to-Obama_059.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_060.wav,trump-to-Obama_060.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-Obama_061.wav,trump-to-Obama_061.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_062.wav,trump-to-Obama_062.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_063.wav,trump-to-Obama_063.wav,It's been Very Very Special Wonder Special thanks to or for,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_064.wav,trump-to-Obama_064.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_065.wav,trump-to-Obama_065.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_066.wav,trump-to-Obama_066.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_067.wav,trump-to-Obama_067.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-Obama_068.wav,trump-to-Obama_068.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_069.wav,trump-to-Obama_069.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_070.wav,trump-to-Obama_070.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_071.wav,trump-to-Obama_071.wav,какая,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_072.wav,trump-to-Obama_072.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_073.wav,trump-to-Obama_073.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-Obama_074.wav,trump-to-Obama_074.wav,[ERROR] Речь не распознана,fake,7.98,unknown,,,,0,
audio\trump-to-linus_000.wav,trump-to-linus_000.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-linus_001.wav,trump-to-linus_001.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_002.wav,trump-to-linus_002.wav,A night in Right late in her Family Very Very,fake,7.99,unknown,,,,0,
audio\trump-to-linus_003.wav,trump-to-linus_003.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_004.wav,trump-to-linus_004.wav,very Long and very Heart of Alone,fake,7.99,unknown,,,,0,
audio\trump-to-linus_005.wav,trump-to-linus_005.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_006.wav,trump-to-linus_006.wav,реммаркет A Bind The wants of division Republic,fake,7.99,unknown,,,,0,
audio\trump-to-linus_007.wav,trump-to-linus_007.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-linus_008.wav,trump-to-linus_008.wav,United People Time,fake,7.99,unknown,,,,0,
audio\trump-to-linus_009.wav,trump-to-linus_009.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_010.wav,trump-to-linus_010.wav,in This Is So important to me,fake,7.99,unknown,,,,0,
audio\trump-to-linus_011.wav,trump-to-linus_011.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_012.wav,trump-to-linus_012.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_013.wav,trump-to-linus_013.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_014.wav,trump-to-linus_014.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_015.wav,trump-to-linus_015.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-linus_016.wav,trump-to-linus_016.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_017.wav,trump-to-linus_017.wav,The People,fake,7.99,unknown,,,,0,
audio\trump-to-linus_018.wav,trump-to-linus_018.wav,The People Get well,fake,7.99,unknown,,,,0,
audio\trump-to-linus_019.wav,trump-to-linus_019.wav,Dre,fake,7.99,unknown,,,,0,
audio\trump-to-linus_020.wav,trump-to-linus_020.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_021.wav,trump-to-linus_021.wav,People All of the world Where is Now What I wanna do your Country,fake,7.99,unknown,,,,0,
audio\trump-to-linus_022.wav,trump-to-linus_022.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-linus_023.wav,trump-to-linus_023.wav,Beautiful Science Everything All American,fake,7.99,unknown,,,,0,
audio\trump-to-linus_024.wav,trump-to-linus_024.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_025.wav,trump-to-linus_025.wav,We Are Going The Effects How are in,fake,7.99,unknown,,,,0,
audio\trump-to-linus_026.wav,trump-to-linus_026.wav,Angry Birds highways bridges airpods schools husband Hour,fake,7.99,unknown,,,,0,
audio\trump-to-linus_027.wav,trump-to-linus_027.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_028.wav,trump-to-linus_028.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_029.wav,trump-to-linus_029.wav,finally Take A Great,fake,7.99,unknown,,,,0,
audio\trump-to-linus_030.wav,trump-to-linus_030.wav,definitions 8,fake,8.08,unknown,,,,0,
audio\trump-to-linus_031.wav,trump-to-linus_031.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_032.wav,trump-to-linus_032.wav,we will About A Pony projective National greens and Windows 10 Ever People,fake,7.99,unknown,,,,0,
audio\trump-to-linus_033.wav,trump-to-linus_033.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_034.wav,trump-to-linus_034.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_035.wav,trump-to-linus_035.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_036.wav,trump-to-linus_036.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_037.wav,trump-to-linus_037.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-linus_038.wav,trump-to-linus_038.wav,American know longest Silent For anything less than The Best,fake,7.99,unknown,,,,0,
audio\trump-to-linus_039.wav,trump-to-linus_039.wav,we have to,fake,7.99,unknown,,,,0,
audio\trump-to-linus_040.wav,trump-to-linus_040.wav,We going to Dream of Thanks for Country and Beautiful things and Success for Plans wants A,fake,7.99,unknown,,,,0,
audio\trump-to-linus_041.wav,trump-to-linus_041.wav,I wanna Tell the world to meaning the Will Love Is for American,fake,7.99,unknown,,,,0,
audio\trump-to-linus_042.wav,trump-to-linus_042.wav,with everyone with Every for People Another Nations,fake,7.99,unknown,,,,0,
audio\trump-to-linus_043.wav,trump-to-linus_043.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_044.wav,trump-to-linus_044.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_045.wav,trump-to-linus_045.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-linus_046.wav,trump-to-linus_046.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_047.wav,trump-to-linus_047.wav,Never Wonderful and Everyday My,fake,7.99,unknown,,,,0,
audio\trump-to-linus_048.wav,trump-to-linus_048.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_049.wav,trump-to-linus_049.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_050.wav,trump-to-linus_050.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_051.wav,trump-to-linus_051.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_052.wav,trump-to-linus_052.wav,Рэй Brothers Sisters Трейд Unbelievable parents Алания,fake,8.08,unknown,,,,0,
audio\trump-to-linus_053.wav,trump-to-linus_053.wav,рыбалка,fake,7.99,unknown,,,,0,
audio\trump-to-linus_054.wav,trump-to-linus_054.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_055.wav,trump-to-linus_055.wav,I Love You and I take you On,fake,7.99,unknown,,,,0,
audio\trump-to-linus_056.wav,trump-to-linus_056.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_057.wav,trump-to-linus_057.wav,представляете,fake,7.99,unknown,,,,0,
audio\trump-to-linus_058.wav,trump-to-linus_058.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_059.wav,trump-to-linus_059.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_060.wav,trump-to-linus_060.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-linus_061.wav,trump-to-linus_061.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_062.wav,trump-to-linus_062.wav,we have got we have got to me in People,fake,7.99,unknown,,,,0,
audio\trump-to-linus_063.wav,trump-to-linus_063.wav,It's been Very Very Special One Special thanks to OK,fake,7.99,unknown,,,,0,
audio\trump-to-linus_064.wav,trump-to-linus_064.wav,Android,fake,7.99,unknown,,,,0,
audio\trump-to-linus_065.wav,trump-to-linus_065.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_066.wav,trump-to-linus_066.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_067.wav,trump-to-linus_067.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-linus_068.wav,trump-to-linus_068.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_069.wav,trump-to-linus_069.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_070.wav,trump-to-linus_070.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_071.wav,trump-to-linus_071.wav,I was No Reason,fake,7.99,unknown,,,,0,
audio\trump-to-linus_072.wav,trump-to-linus_072.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_073.wav,trump-to-linus_073.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-linus_074.wav,trump-to-linus_074.wav,[ERROR] Речь не распознана,fake,7.98,unknown,,,,0,
audio\trump-to-margot_000.wav,trump-to-margot_000.wav,отец весит A Call From Secret Land,fake,8.08,unknown,,,,0,
audio\trump-to-margot_001.wav,trump-to-margot_001.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_002.wav,trump-to-margot_002.wav,Ann I can Drive latest her Family there is very,fake,7.99,unknown,,,,0,
audio\trump-to-margot_003.wav,trump-to-margot_003.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_004.wav,trump-to-margot_004.wav,Imagine,fake,7.99,unknown,,,,0,
audio\trump-to-margot_005.wav,trump-to-margot_005.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_006.wav,trump-to-margot_006.wav,American The wants After Action,fake,7.99,unknown,,,,0,
audio\trump-to-margot_007.wav,trump-to-margot_007.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-margot_008.wav,trump-to-margot_008.wav,United People Time,fake,7.99,unknown,,,,0,
audio\trump-to-margot_009.wav,trump-to-margot_009.wav,iplay,fake,7.99,unknown,,,,0,
audio\trump-to-margot_010.wav,trump-to-margot_010.wav,This Is So important to me,fake,7.99,unknown,,,,0,
audio\trump-to-margot_011.wav,trump-to-margot_011.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_012.wav,trump-to-margot_012.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_013.wav,trump-to-margot_013.wav,ау,fake,7.99,unknown,,,,0,
audio\trump-to-margot_014.wav,trump-to-margot_014.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_015.wav,trump-to-margot_015.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-margot_016.wav,trump-to-margot_016.wav,Пицца музыка,fake,7.99,unknown,,,,0,
audio\trump-to-margot_017.wav,trump-to-margot_017.wav,The People,fake,7.99,unknown,,,,0,
audio\trump-to-margot_018.wav,trump-to-margot_018.wav,The People Get Wheels,fake,7.99,unknown,,,,0,
audio\trump-to-margot_019.wav,trump-to-margot_019.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_020.wav,trump-to-margot_020.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_021.wav,trump-to-margot_021.wav,People All of the world there is Now,fake,7.99,unknown,,,,0,
audio\trump-to-margot_022.wav,trump-to-margot_022.wav,[ERROR] Речь не распознана,fake,8.08,unknown,,,,0,
audio\trump-to-margot_023.wav,trump-to-margot_023.wav,Beautiful Science Every Single America,fake,7.99,unknown,,,,0,
audio\trump-to-margot_024.wav,trump-to-margot_024.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_025.wav,trump-to-margot_025.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_026.wav,trump-to-margot_026.wav,Angry Birds highways Reason of the potter's weather Weather,fake,7.99,unknown,,,,0,
audio\trump-to-margot_027.wav,trump-to-margot_027.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_028.wav,trump-to-margot_028.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_029.wav,trump-to-margot_029.wav,finally Take The Great,fake,7.99,unknown,,,,0,
audio\trump-to-margot_030.wav,trump-to-margot_030.wav,Sleeping cello Елена блядь,fake,8.08,unknown,,,,0,
audio\trump-to-margot_031.wav,trump-to-margot_031.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
audio\trump-to-margot_032.wav,trump-to-margot_032.wav,[ERROR] Речь не распознана,fake,7.99,unknown,,,,0,
